category_id,DefectClass,Filename,X0,Y0,X1,Y1,Border,CamNo,Side,Field
21,420,3CAL_00013904_07_000054.jpg,1394,620,1415,640,1884,7,0,1
12,220,3CAL_00014164_08_000613.jpg,483,174,512,221,529,8,0,1
12,220,3CAL_00014164_08_000613.jpg,487,361,513,398,529,8,0,1
12,220,3CAL_00014164_08_000613.jpg,480,753,516,832,529,8,0,1
12,220,3CAL_00014164_08_000747.jpg,486,263,517,492,531,8,0,1
12,220,3CAL_00014164_08_000747.jpg,480,662,519,746,531,8,0,1
12,220,3CAL_00014164_08_000747.jpg,488,814,516,860,531,8,0,1
12,220,3CAL_00014164_08_001515.jpg,487,553,511,582,531,8,0,1
12,220,3CAL_00014164_08_001515.jpg,467,86,521,357,531,8,0,1
12,220,3CAL_00014164_08_002510.jpg,492,42,513,69,531,8,0,1
12,220,3CAL_00014164_08_002510.jpg,468,677,507,742,531,8,0,1
19,280,3CAL_00014494_08_011454.jpg,848,928,863,946,1057,8,0,1
16,261,3CAL_00014752_06_000006.jpg,0,497,2048,610,0,6,0,1
16,261,3CAL_00014752_07_000006.jpg,0,463,2048,618,0,7,0,1
16,261,3CAL_00014816_06_000005.jpg,0,590,2048,708,36,6,0,1
16,261,3CAL_00014816_07_000005.jpg,0,582,2036,710,2026,7,0,1
16,261,3CAL_00014823_07_000005.jpg,0,922,1994,1000,1981,7,0,1
16,261,3CAL_00014884_07_000005.jpg,0,928,1994,1000,1988,7,0,1
16,261,3CAL_00016480_07_000006.jpg,0,710,2048,832,0,7,0,1
16,261,3CAL_00016481_06_000006.jpg,0,451,2048,560,0,6,0,1
16,261,3CAL_00016481_07_000006.jpg,0,422,2048,562,0,7,0,1
16,261,3CAL_00016483_06_000006.jpg,0,665,2048,757,0,6,0,1
16,261,3CAL_00016484_06_000006.jpg,0,359,2048,471,0,6,0,1
16,261,3CAL_00016484_07_000006.jpg,0,357,2048,456,0,7,0,1
16,261,3CAL_00016485_06_000006.jpg,0,914,2048,1000,0,6,0,1
16,261,3CAL_00016485_07_000006.jpg,0,882,2048,1000,0,7,0,1
16,261,3CAL_00016486_06_000005.jpg,0,633,2048,803,0,6,0,1
16,261,3CAL_00016486_07_000005.jpg,0,654,2048,770,0,7,0,1
16,261,3CAL_00016490_06_000006.jpg,0,368,2048,519,0,6,0,1
16,261,3CAL_00016490_07_000006.jpg,0,362,2048,525,0,7,0,1
16,261,3CAL_00016492_06_000006.jpg,0,853,2048,965,0,6,0,1
16,261,3CAL_00016492_07_000006.jpg,0,833,2048,955,0,7,0,1
1,3,3CAL_00014496_06_000331.jpg,1757,712,1769,724,0,6,0,1
1,3,3CAL_00014496_06_000331.jpg,1805,675,1816,689,0,6,0,1
1,3,3CAL_00014496_06_000331.jpg,1768,363,1783,378,0,6,0,1
21,420,3CAL_00014579_07_001444.jpg,315,349,339,395,0,7,0,1
21,420,3CAL_00014579_07_001455.jpg,319,661,337,691,0,7,0,1
20,290,3CAL_00014579_07_001489.jpg,306,588,386,877,0,7,0,1
21,420,3CAL_00014579_07_001489.jpg,460,90,490,169,0,7,0,1
1,3,3CAL_00014643_06_005810.jpg,1444,570,1462,585,0,6,0,1
19,280,3CAL_00014643_06_005810.jpg,1353,864,1362,881,0,6,0,1
19,280,3CAL_00014647_07_003454.jpg,996,340,1010,360,0,7,0,1
19,280,3CAL_00014647_07_006697.jpg,886,374,898,396,0,7,0,1
21,420,3CAL_00014647_07_006697.jpg,750,256,761,270,0,7,0,1
21,420,3CAL_00014647_07_006697.jpg,882,71,896,89,0,7,0,1
19,280,3CAL_00014647_07_011112.jpg,1148,79,1166,110,0,7,0,1
19,280,3CAL_00014647_07_011112.jpg,1223,475,1239,503,0,7,0,1
21,420,3CAL_00014647_07_012711.jpg,826,231,837,245,0,7,0,1
19,280,3CAL_00014647_07_012717.jpg,1215,393,1223,414,0,7,0,1
19,280,3CAL_00014647_07_012717.jpg,1245,488,1256,506,0,7,0,1
12,220,3CAL_00014647_07_013162.jpg,1184,112,1203,141,0,7,0,1
19,280,3CAL_00014647_07_013162.jpg,872,79,885,99,0,7,0,1
19,280,3CAL_00014647_07_013162.jpg,873,342,891,391,0,7,0,1
19,280,3CAL_00014647_07_013162.jpg,1187,434,1244,525,0,7,0,1
19,280,3CAL_00014647_07_013162.jpg,754,309,775,356,0,7,0,1
19,280,3CAL_00014647_07_013162.jpg,811,218,826,243,0,7,0,1
19,280,3CAL_00014647_07_013162.jpg,861,182,874,201,0,7,0,1
21,420,3CAL_00014647_07_014247.jpg,996,876,1059,909,0,7,0,1
19,280,3CAL_00014647_07_014247.jpg,1201,569,1214,591,0,7,0,1
19,280,3CAL_00014647_07_014247.jpg,839,490,862,565,0,7,0,1
19,280,3CAL_00014647_07_014247.jpg,1181,362,1209,412,0,7,0,1
12,220,3CAL_00014647_07_014492.jpg,1425,633,1452,735,0,7,0,1
19,280,3CAL_00014647_07_014492.jpg,860,587,877,611,0,7,0,1
19,280,3CAL_00014647_07_014492.jpg,812,752,823,770,0,7,0,1
21,420,3CAL_00014647_07_014492.jpg,1033,734,1042,750,0,7,0,1
12,220,3CAL_00014647_07_014896.jpg,1179,803,1195,839,0,7,0,1
12,220,3CAL_00014647_07_014896.jpg,1374,764,1391,793,0,7,0,1
19,280,3CAL_00014647_07_014896.jpg,1429,704,1444,733,0,7,0,1
19,280,3CAL_00014647_07_014896.jpg,736,93,750,121,0,7,0,1
19,280,3CAL_00014647_07_014896.jpg,800,401,890,512,0,7,0,1
21,420,3CAL_00014647_07_014896.jpg,1192,199,1210,221,0,7,0,1
20,290,3CAL_00014662_06_017934.jpg,449,115,528,264,0,6,0,1
19,280,3CAL_00014705_06_017343.jpg,1386,623,1401,674,0,6,0,1
19,280,3CAL_00014705_06_017343.jpg,1390,756,1403,779,0,6,0,1
19,280,3CAL_00014705_06_017343.jpg,455,657,468,679,0,6,0,1
21,420,3CAL_00014731_07_010362.jpg,140,728,166,749,0,7,0,1
20,290,3CAL_00014744_07_015867.jpg,55,568,409,1000,0,7,0,1
1,3,3CAL_00014917_06_014208.jpg,512,365,526,381,0,6,0,1
21,420,3CAL_00015146_06_002392.jpg,1856,654,1901,707,354,6,0,1
20,290,3CAL_00015771_06_020898.jpg,1621,225,1661,378,0,6,0,1
21,420,3CAL_00015771_07_023624.jpg,784,339,830,435,2038,7,0,1
21,420,3CAL_00015773_07_009485.jpg,682,430,744,463,0,7,0,1
21,420,3CAL_00015773_07_009485.jpg,783,898,854,987,0,7,0,1
1,3,3CAL_00015836_07_012319.jpg,308,439,322,452,0,7,0,1
1,3,3CAL_00015836_07_012319.jpg,335,505,349,521,0,7,0,1
21,420,3CAL_00015837_05_000456.jpg,1411,840,1434,873,1186,5,0,1
1,3,3CAL_00015881_07_007455.jpg,313,627,330,640,0,7,0,1
1,3,3CAL_00015881_07_007455.jpg,251,854,267,870,0,7,0,1
1,3,3CAL_00016041_06_008979.jpg,831,888,848,922,0,6,0,1
12,220,3CAL_00016046_07_011382.jpg,199,661,218,684,0,7,0,1
1,3,3CAL_00016046_07_011382.jpg,398,925,412,938,0,7,0,1
1,3,3CAL_00016046_07_011382.jpg,578,876,590,891,0,7,0,1
21,420,3CAL_00016046_07_011382.jpg,328,148,440,249,0,7,0,1
12,220,3CAL_00016052_07_002323.jpg,863,234,903,307,0,7,0,1
20,290,3CAL_00016052_07_007194.jpg,25,453,56,549,0,7,0,1
1,3,3CAL_00016052_07_010464.jpg,369,826,382,837,0,7,0,1
12,220,3CAL_00016052_07_010464.jpg,136,112,153,138,0,7,0,1
20,290,3CAL_00016099_06_007939.jpg,930,293,1107,505,352,6,0,1
20,290,3CAL_00016099_06_007939.jpg,1244,0,1583,169,352,6,0,1
21,420,3CAL_00016388_06_013610.jpg,975,867,992,930,0,6,0,1
1,3,3CAL_00016439_07_010902.jpg,488,314,499,327,0,7,0,1
20,290,3CAL_00016444_05_008644.jpg,1564,445,1680,864,1060,5,0,1
12,220,3CAL_00016455_05_022824.jpg,1525,447,1569,600,1230,5,0,1
19,280,3CAL_00016455_05_022824.jpg,1782,588,1807,625,1230,5,0,1
21,420,3CAL_00016455_05_022824.jpg,1549,298,1576,335,1230,5,0,1
21,420,3CAL_00016455_05_022824.jpg,1788,493,1807,521,1230,5,0,1
12,220,3CAL_00016468_07_014526.jpg,1121,383,1164,466,0,7,0,1
20,290,3CAL_00016468_07_014526.jpg,630,168,981,931,0,7,0,1
20,290,3CAL_00016468_07_014526.jpg,1069,554,1102,618,0,7,0,1
21,420,3CAL_00016507_07_002027.jpg,219,528,249,569,0,7,0,1
1,3,3CAL_00016507_07_002027.jpg,544,530,559,546,0,7,0,1
1,3,3CAL_00016507_07_002027.jpg,670,528,686,546,0,7,0,1
1,3,3CAL_00016507_07_002027.jpg,1364,530,1377,545,0,7,0,1
1,3,3CAL_00016507_07_002027.jpg,1490,527,1508,547,0,7,0,1
2,4,3CAL_00016507_07_002027.jpg,1235,526,1245,540,0,7,0,1
2,4,3CAL_00016507_07_002047.jpg,1231,67,1246,80,0,7,0,1
2,4,3CAL_00016507_07_002071.jpg,1230,498,1243,511,0,7,0,1
1,3,3CAL_00016507_07_002071.jpg,251,400,268,415,0,7,0,1
2,4,3CAL_00016507_07_002076.jpg,1230,384,1245,399,0,7,0,1
2,4,3CAL_00016507_07_002086.jpg,1229,154,1244,172,0,7,0,1
2,4,3CAL_00016507_07_002091.jpg,1231,46,1244,59,0,7,0,1
20,290,3CAL_00016507_07_002091.jpg,172,93,222,322,0,7,0,1
2,4,3CAL_00016507_07_002091.jpg,726,980,748,997,0,7,0,1
2,4,3CAL_00016507_07_002120.jpg,1232,356,1243,372,0,7,0,1
21,420,3CAL_00016507_07_002120.jpg,132,330,193,450,0,7,0,1
2,4,3CAL_00016552_07_012912.jpg,968,412,982,428,1962,7,0,1
11,210,3CAL_00016553_06_008595.jpg,1506,126,1545,186,0,6,0,1
21,420,3CAL_00016553_06_008595.jpg,1221,255,1275,352,0,6,0,1
1,3,3CAL_00016553_06_008595.jpg,2020,230,2036,247,0,6,0,1
20,290,3CAL_00016553_06_008595.jpg,1659,689,1714,862,0,6,0,1
1,3,3CAL_00016553_07_008595.jpg,143,224,155,237,0,7,0,1
21,420,3CAL_00016553_07_008595.jpg,397,238,417,257,0,7,0,1
11,210,3CAL_00016553_07_008595.jpg,239,568,259,590,0,7,0,1
20,290,3CAL_00016909_06_003503.jpg,627,762,681,1000,0,6,0,1
1,3,3CAL_00016909_07_007528.jpg,1505,539,1518,550,0,7,0,1
12,220,3CAL_00016914_07_019936.jpg,831,609,860,644,0,7,0,1
12,220,3CAL_00016917_05_004450.jpg,1744,586,1766,606,1456,5,0,1
1,3,3CAL_00016917_05_004450.jpg,1695,817,1707,830,1456,5,0,1
21,420,3CAL_00016917_05_004450.jpg,1676,884,1691,897,1456,5,0,1
21,420,3CAL_00016921_07_001051.jpg,897,806,918,877,0,7,0,1
19,280,3CAL_00016945_07_014474.jpg,1035,711,1048,726,0,7,0,1
1,3,3CAL_00016945_07_014474.jpg,1183,985,1197,1000,0,7,0,1
21,420,3CAL_00016945_07_014474.jpg,1673,0,1925,1000,0,7,0,1
1,3,3CAL_00016946_07_015470.jpg,1718,755,1733,778,0,7,0,1
12,220,3CAL_00016948_06_017722.jpg,187,0,223,46,0,6,0,1
1,3,3CAL_00016948_06_017722.jpg,79,739,96,756,0,6,0,1
21,420,3CAL_00016965_07_023393.jpg,1847,90,1901,220,0,7,0,1
21,420,3CAL_00016973_07_020598.jpg,1298,172,1329,246,0,7,0,1
1,3,3CAL_00016973_07_020598.jpg,1051,171,1072,193,0,7,0,1
12,220,3CAL_00016979_07_003880.jpg,308,796,385,912,0,7,0,1
21,420,3CAL_00016979_07_003880.jpg,1025,421,1069,487,0,7,0,1
21,420,3CAL_00016979_07_003880.jpg,1034,837,1054,861,0,7,0,1
21,420,3CAL_00016980_07_007782.jpg,863,0,896,43,0,7,0,1
21,420,3CAL_00016980_07_007805.jpg,1065,403,1117,489,0,7,0,1
21,420,3CAL_00016980_07_007805.jpg,1200,621,1225,688,0,7,0,1
21,420,3CAL_00016980_07_007816.jpg,989,307,1027,372,0,7,0,1
21,420,3CAL_00016980_07_007816.jpg,1093,754,1112,819,0,7,0,1
21,420,3CAL_00016984_07_001229.jpg,790,142,806,244,0,7,0,1
21,420,3CAL_00016984_07_001229.jpg,868,465,885,531,0,7,0,1
21,420,3CAL_00016984_07_001229.jpg,310,597,337,673,0,7,0,1
21,420,3CAL_00016988_07_007044.jpg,875,585,904,640,0,7,0,1
20,290,3CAL_00016988_07_007044.jpg,1117,297,1163,457,0,7,0,1
21,420,3CAL_00016988_07_007044.jpg,811,395,826,431,0,7,0,1
21,420,3CAL_00016988_07_007044.jpg,988,235,1018,299,0,7,0,1
21,420,3CAL_00016988_07_007044.jpg,707,954,728,980,0,7,0,1
19,280,3CAL_00016989_07_015550.jpg,910,450,925,475,0,7,0,1
1,3,3CAL_00016995_07_000908.jpg,1481,257,1495,275,0,7,0,1
21,420,3CAL_00016995_07_000908.jpg,284,769,309,844,0,7,0,1
21,420,3CAL_00016995_07_000908.jpg,1546,18,1654,113,0,7,0,1
21,420,3CAL_00016995_07_000908.jpg,1328,90,1339,108,0,7,0,1
21,420,3CAL_00016995_07_000908.jpg,1773,291,1828,426,0,7,0,1
21,420,3CAL_00016995_07_000908.jpg,1645,331,1668,409,0,7,0,1
21,420,3CAL_00016998_06_003297.jpg,485,287,503,333,0,6,0,1
21,420,3CAL_00016998_06_003297.jpg,227,574,245,599,0,6,0,1
21,420,3CAL_00016998_06_003297.jpg,1063,776,1147,835,0,6,0,1
21,420,3CAL_00016998_06_003297.jpg,647,391,658,404,0,6,0,1
20,290,3CAL_00016998_06_003842.jpg,671,609,801,938,0,6,0,1
21,420,3CAL_00016998_06_003842.jpg,855,292,885,377,0,6,0,1
21,420,3CAL_00016998_06_003842.jpg,456,502,477,537,0,6,0,1
1,3,3CAL_00016998_06_003842.jpg,291,461,305,479,0,6,0,1
1,3,3CAL_00016998_06_003842.jpg,950,656,965,672,0,6,0,1
1,3,3CAL_00016998_06_003842.jpg,638,58,651,73,0,6,0,1
21,420,3CAL_00016998_06_003842.jpg,692,224,796,259,0,6,0,1
21,420,3CAL_00016998_06_003842.jpg,700,26,715,41,0,6,0,1
21,420,3CAL_00016998_06_003842.jpg,780,95,796,114,0,6,0,1
21,420,3CAL_00016998_06_003842.jpg,1305,538,1323,560,0,6,0,1
12,220,3CAL_00016998_06_006938.jpg,279,757,322,834,0,6,0,1
21,420,3CAL_00016998_06_006938.jpg,1015,682,1034,717,0,6,0,1
21,420,3CAL_00016998_06_006938.jpg,221,830,236,847,0,6,0,1
21,420,3CAL_00016998_06_007187.jpg,403,372,420,438,0,6,0,1
21,420,3CAL_00016998_06_007187.jpg,542,352,583,425,0,6,0,1
21,420,3CAL_00016998_06_007187.jpg,1041,474,1111,551,0,6,0,1
12,220,3CAL_00016998_06_007481.jpg,914,511,962,594,0,6,0,1
1,3,3CAL_00016998_06_007481.jpg,747,84,762,101,0,6,0,1
21,420,3CAL_00016998_06_007481.jpg,837,217,852,232,0,6,0,1
21,420,3CAL_00016998_06_008001.jpg,639,548,649,568,0,6,0,1
21,420,3CAL_00016998_06_008001.jpg,1053,175,1063,194,0,6,0,1
21,420,3CAL_00016998_06_008001.jpg,218,960,232,974,0,6,0,1
21,420,3CAL_00016998_06_008001.jpg,699,970,713,983,0,6,0,1
19,280,3CAL_00016999_07_015977.jpg,1114,967,1127,997,0,7,0,1
12,220,3CAL_00017002_07_005993.jpg,194,133,235,189,0,7,0,1
21,420,3CAL_00017005_07_000614.jpg,992,187,1022,251,0,7,0,1
12,220,3CAL_00017010_07_000051.jpg,1609,217,1635,250,0,7,0,1
20,290,3CAL_00017013_07_010039.jpg,1125,273,1195,393,2035,7,0,1
20,290,3CAL_00017013_07_010039.jpg,910,553,1214,741,2035,7,0,1
21,420,3CAL_00017017_07_003664.jpg,974,127,1004,259,2033,7,0,1
20,290,3CAL_00017017_07_003664.jpg,612,36,644,116,2033,7,0,1
21,420,3CAL_00017017_07_003664.jpg,505,0,536,42,2033,7,0,1
21,420,3CAL_00017017_07_004705.jpg,1040,872,1057,911,2033,7,0,1
21,420,3CAL_00017017_07_004705.jpg,1110,442,1146,565,2033,7,0,1
19,280,3CAL_00017017_07_004705.jpg,645,92,667,178,2033,7,0,1
21,420,3CAL_00017017_07_004705.jpg,1138,0,1194,52,2033,7,0,1
21,420,3CAL_00017017_07_004705.jpg,1261,121,1281,165,2033,7,0,1
21,420,3CAL_00017017_07_004746.jpg,823,693,849,819,2033,7,0,1
21,420,3CAL_00017017_07_004746.jpg,1127,585,1172,702,2033,7,0,1
1,3,3CAL_00017022_07_015356.jpg,922,402,936,416,1972,7,0,1
20,290,3CAL_00017022_07_015356.jpg,1739,107,1802,258,1972,7,0,1
1,3,3CAL_00017022_07_015356.jpg,353,225,369,243,1972,7,0,1
1,3,3CAL_00017022_07_015359.jpg,993,234,1009,253,1972,7,0,1
21,420,3CAL_00017022_07_015359.jpg,1223,599,1250,621,1972,7,0,1
1,3,3CAL_00017022_07_015359.jpg,1295,879,1308,894,1972,7,0,1
20,290,3CAL_00017022_07_015359.jpg,1925,238,1959,472,1972,7,0,1
7,161,3CAL_00017026_07_000019.jpg,0,3,694,1000,1961,7,0,1
21,420,3CAL_00017026_07_000019.jpg,1211,269,1326,345,1961,7,0,1
21,420,3CAL_00017026_07_000019.jpg,1476,268,1492,280,1961,7,0,1
12,220,3CAL_00017026_07_006636.jpg,303,213,339,268,1964,7,0,1
21,420,3CAL_00017026_07_006636.jpg,949,19,979,119,1964,7,0,1
21,420,3CAL_00017026_07_006636.jpg,1046,426,1084,492,1964,7,0,1
21,420,3CAL_00017026_07_006636.jpg,1137,691,1211,820,1964,7,0,1
21,420,3CAL_00017026_07_006636.jpg,645,873,668,925,1964,7,0,1
21,420,3CAL_00017027_07_001060.jpg,1117,104,1158,237,1864,7,0,1
21,420,3CAL_00017028_07_005717.jpg,768,346,789,404,1863,7,0,1
21,420,3CAL_00017028_07_005717.jpg,978,504,1022,573,1863,7,0,1
1,3,3CAL_00017030_07_013600.jpg,734,178,746,189,1862,7,0,1
1,3,3CAL_00017033_07_001793.jpg,780,972,797,1000,1864,7,0,1
21,420,3CAL_00017033_07_001793.jpg,854,243,898,292,1864,7,0,1
21,420,3CAL_00017033_07_001793.jpg,1421,397,1493,539,1864,7,0,1
21,420,3CAL_00017033_07_001793.jpg,975,46,1002,95,1864,7,0,1
21,420,3CAL_00017033_07_001793.jpg,1383,660,1604,1000,1864,7,0,1
21,420,3CAL_00017034_07_011133.jpg,797,181,825,217,1870,7,0,1
1,3,3CAL_00017099_07_009329.jpg,1216,354,1230,371,1873,7,0,1
1,3,3CAL_00017099_07_009329.jpg,1081,307,1092,321,1873,7,0,1
19,280,3CAL_00017099_07_009329.jpg,1776,186,1788,213,1873,7,0,1
1,3,3CAL_00017110_07_009735.jpg,1319,283,1335,303,1756,7,0,1
1,3,3CAL_00017207_08_007742.jpg,722,100,734,115,1081,8,0,1
1,3,3CAL_00017265_08_003491.jpg,604,578,618,591,1072,8,0,1
1,3,3CAL_00017265_08_003491.jpg,786,556,797,568,1072,8,0,1
1,3,3CAL_00017265_08_003491.jpg,815,597,828,610,1072,8,0,1
1,3,3CAL_00017265_08_003491.jpg,764,755,780,774,1072,8,0,1
1,3,3CAL_00017265_08_003491.jpg,814,795,828,809,1072,8,0,1
21,420,3CAL_00017298_07_011641.jpg,775,968,796,982,0,7,0,1
1,3,3CAL_00017790_06_003179.jpg,672,941,683,956,0,6,0,1
1,3,3CAL_00017790_06_003180.jpg,955,416,967,430,0,6,0,1
21,420,3CAL_00017796_06_000505.jpg,978,465,1006,527,0,6,0,1
21,420,3CAL_00017804_05_003010.jpg,1589,810,1619,896,1418,5,0,1
21,420,3CAL_00017804_05_004516.jpg,1569,809,1600,873,1417,5,0,1
21,420,3CAL_00017804_05_005029.jpg,1978,228,1996,308,1419,5,0,1
1,3,3CAL_00017804_05_007966.jpg,1953,445,1964,458,1418,5,0,1
1,3,3CAL_00017804_05_007966.jpg,1596,731,1608,747,1418,5,0,1
21,420,3CAL_00017812_07_001847.jpg,439,692,489,1000,0,7,0,1
15,260,3CAL_00017960_06_000006.jpg,1943,576,1997,637,0,6,0,1
16,261,3CAL_00017960_06_000006.jpg,0,884,2048,967,0,6,0,1
15,260,3CAL_00017960_07_000006.jpg,65,561,124,630,0,7,0,1
16,261,3CAL_00017960_07_000006.jpg,0,836,2048,1000,0,7,0,1
20,290,3CAL_00018507_08_003194.jpg,47,53,72,225,638,8,0,1
1,3,3CAL_00018507_08_003194.jpg,14,718,27,733,638,8,0,1
20,290,3CAL_00018507_08_003194.jpg,219,782,311,871,638,8,0,1
19,280,3CAL_00018510_07_000942.jpg,41,346,52,360,0,7,0,1
21,420,3CAL_00018510_07_000942.jpg,1172,825,1195,847,0,7,0,1
21,420,3CAL_00018510_07_000953.jpg,1165,968,1194,986,0,7,0,1
1,3,3CAL_00018513_06_000119.jpg,673,514,687,531,0,6,0,1
20,290,3CAL_00018513_06_005323.jpg,388,29,483,534,0,6,0,1
12,220,3CAL_00018514_08_007837.jpg,82,384,102,409,568,8,0,1
1,3,3CAL_00018519_06_005507.jpg,1918,526,1927,538,0,6,0,1
1,3,3CAL_00018519_06_005507.jpg,2002,343,2014,356,0,6,0,1
1,3,3CAL_00018519_06_005507.jpg,2001,172,2012,187,0,6,0,1
1,3,3CAL_00018519_06_005507.jpg,1926,948,1937,961,0,6,0,1
1,3,3CAL_00018519_06_005507.jpg,1875,976,1886,988,0,6,0,1
21,420,3CAL_00018600_07_008018.jpg,1782,382,1795,395,0,7,0,1
21,420,3CAL_00018580_07_005500.jpg,482,415,495,429,1933,7,0,1
21,420,3CAL_00018602_07_004097.jpg,1146,290,1170,315,0,7,0,1
1,3,3CAL_00018602_07_004097.jpg,947,121,969,140,0,7,0,1
21,420,3CAL_00018603_06_002998.jpg,1684,42,1703,65,0,6,0,1
21,420,3CAL_00018603_06_002998.jpg,1690,213,1706,237,0,6,0,1
12,220,3CAL_00018604_06_000461.jpg,1419,51,1464,99,0,6,0,1
21,420,3CAL_00018604_06_000461.jpg,1843,428,1870,455,0,6,0,1
12,220,3CAL_00018604_07_003624.jpg,47,279,67,305,0,7,0,1
21,420,3CAL_00018604_07_003624.jpg,1091,91,1120,127,0,7,0,1
21,420,3CAL_00018604_07_003624.jpg,1224,331,1242,353,0,7,0,1
1,3,3CAL_00018604_07_005474.jpg,610,505,622,517,0,7,0,1
21,420,3CAL_00018604_07_005474.jpg,435,938,454,963,0,7,0,1
21,420,3CAL_00018604_07_005474.jpg,777,752,789,769,0,7,0,1
1,3,3CAL_00018604_07_005474.jpg,848,73,862,86,0,7,0,1
12,220,3CAL_00018604_07_005474.jpg,398,603,443,645,0,7,0,1
21,420,3CAL_00018604_07_005474.jpg,223,609,248,632,0,7,0,1
21,420,3CAL_00018604_07_005474.jpg,275,282,307,310,0,7,0,1
1,3,3CAL_00018604_07_005474.jpg,296,871,306,882,0,7,0,1
1,3,3CAL_00018604_07_006936.jpg,1660,530,1669,542,0,7,0,1
21,420,3CAL_00018608_06_000214.jpg,382,344,555,536,0,6,0,1
1,3,3CAL_00018608_06_000214.jpg,1335,181,1347,194,0,6,0,1
12,220,3CAL_00018608_06_000214.jpg,1319,270,1513,398,0,6,0,1
20,290,3CAL_00018608_06_000214.jpg,1862,574,2048,763,0,6,0,1
21,420,3CAL_00018608_06_000214.jpg,0,361,120,535,0,6,0,1
1,3,3CAL_00018608_06_000251.jpg,1496,362,1507,376,0,6,0,1
1,3,3CAL_00018608_06_000251.jpg,1289,555,1297,566,0,6,0,1
21,420,3CAL_00018608_06_000251.jpg,1176,660,1204,704,0,6,0,1
12,220,3CAL_00018608_06_000251.jpg,1201,789,1484,1000,0,6,0,1
7,161,3CAL_00018608_06_000251.jpg,1828,0,2048,612,0,6,0,1
1,3,3CAL_00018608_06_000278.jpg,494,0,511,14,0,6,0,1
20,290,3CAL_00018608_06_000278.jpg,1831,0,2048,1000,0,6,0,1
12,220,3CAL_00018608_06_000278.jpg,1535,868,1587,905,0,6,0,1
12,220,3CAL_00018608_06_000278.jpg,1336,768,1388,858,0,6,0,1
12,220,3CAL_00018608_06_000278.jpg,1323,935,1368,1000,0,6,0,1
1,3,3CAL_00018609_06_005326.jpg,1614,69,1628,83,0,6,0,1
1,3,3CAL_00018609_06_005326.jpg,711,86,722,98,0,6,0,1
12,220,3CAL_00018609_06_005399.jpg,537,140,579,284,0,6,0,1
2,4,3CAL_00018612_07_002706.jpg,401,611,410,623,0,7,0,1
11,210,3CAL_00018612_07_002706.jpg,1523,0,1770,1000,0,7,0,1
19,280,3CAL_00018646_07_000308.jpg,211,926,229,959,0,7,0,1
21,420,3CAL_00018646_07_000308.jpg,875,331,888,349,0,7,0,1
21,420,3CAL_00018646_07_000308.jpg,1136,707,1151,721,0,7,0,1
21,420,3CAL_00018646_07_000308.jpg,1271,781,1283,797,0,7,0,1
19,280,3CAL_00018646_07_000308.jpg,683,833,701,859,0,7,0,1
21,420,3CAL_00018646_07_000308.jpg,453,825,467,844,0,7,0,1
21,420,3CAL_00018646_07_000308.jpg,360,805,375,821,0,7,0,1
21,420,3CAL_00018646_07_000308.jpg,917,391,932,412,0,7,0,1
1,3,3CAL_00018646_07_000308.jpg,1074,502,1086,518,0,7,0,1
1,3,3CAL_00018646_07_000308.jpg,1416,159,1425,174,0,7,0,1
1,3,3CAL_00018646_07_000308.jpg,305,66,319,79,0,7,0,1
1,3,3CAL_00018646_07_000308.jpg,737,189,748,205,0,7,0,1
21,420,3CAL_00018646_07_000308.jpg,1142,417,1158,440,0,7,0,1
21,420,3CAL_00018646_07_000308.jpg,385,521,405,541,0,7,0,1
1,3,3CAL_00018647_07_000828.jpg,995,548,1011,569,0,7,0,1
21,420,3CAL_00018713_07_008624.jpg,863,0,957,78,1875,7,0,1
12,220,3CAL_00018723_06_004488.jpg,1226,142,1247,195,138,6,0,1
12,220,3CAL_00018724_07_000974.jpg,1684,639,1700,666,1874,7,0,1
21,420,3CAL_00018730_06_001319.jpg,1464,685,1484,708,0,6,0,1
1,3,3CAL_00018730_06_001319.jpg,1800,515,1813,529,0,6,0,1
21,420,3CAL_00018730_06_001319.jpg,578,788,591,808,0,6,0,1
1,3,3CAL_00018730_07_001329.jpg,1091,134,1103,149,0,7,0,1
1,3,3CAL_00018730_07_001329.jpg,276,12,289,28,0,7,0,1
1,3,3CAL_00018730_07_001329.jpg,1268,280,1283,299,0,7,0,1
1,3,3CAL_00018730_07_001329.jpg,707,405,719,421,0,7,0,1
1,3,3CAL_00018730_07_001329.jpg,1386,611,1400,625,0,7,0,1
1,3,3CAL_00018730_07_001329.jpg,1814,700,1828,716,0,7,0,1
1,3,3CAL_00018730_07_001329.jpg,1450,706,1462,721,0,7,0,1
21,420,3CAL_00018730_07_001329.jpg,1699,875,1731,992,0,7,0,1
1,3,3CAL_00018730_07_001329.jpg,638,977,652,991,0,7,0,1
21,420,3CAL_00018730_07_001329.jpg,1720,515,1771,586,0,7,0,1
1,3,3CAL_00018730_07_001354.jpg,1673,563,1689,583,0,7,0,1
1,3,3CAL_00018730_07_001354.jpg,914,580,923,590,0,7,0,1
1,3,3CAL_00018730_07_001354.jpg,805,821,819,841,0,7,0,1
21,420,3CAL_00018730_07_001354.jpg,1444,658,1458,683,0,7,0,1
1,3,3CAL_00018730_07_001354.jpg,1352,477,1368,494,0,7,0,1
1,3,3CAL_00018730_07_001354.jpg,838,87,851,99,0,7,0,1
1,3,3CAL_00018730_07_001354.jpg,609,0,619,15,0,7,0,1
